cod_ine,emigrantes,edad_prom_emigracion,pct_emi_argentina,_den_pct_emi_argentina,pct_emi_brasil,_den_pct_emi_brasil,pct_emi_chile,_den_pct_emi_chile,pct_emi_espana,_den_pct_emi_espana,pct_emi_eeuu,_den_pct_emi_eeuu,_den_edad_prom_emigracion,fallecidos,edad_prom_fallecimiento,_den_edad_prom_fallecimiento,emigrantes_x1000,tasa_mortalidad
031405,137,25.335766423357665,75.91240875912409,137,1.4598540145985401,137,0.0,137,13.86861313868613,137,2.18978102189781,137,137,31.0,66.1,31.0,49.494219653179194,
031501,135,22.48872180451128,58.51851851851852,135,18.51851851851852,135,2.2222222222222223,135,10.37037037037037,135,0.7407407407407407,135,135,146.0,41.73015873015873,146.0,18.546503640609973,
031601,2261,23.38255338482508,53.029632905793896,2261,23.617868199911545,2261,1.3710747456877488,2261,14.816452896948253,2261,0.8845643520566121,2261,2261,291.0,48.671875,291.0,106.49521925486317,
031602,747,24.512228260869566,46.85408299866131,747,7.095046854082999,747,1.8741633199464525,747,31.325301204819276,747,1.2048192771084338,747,747,360.0,43.84592145015106,360.0,35.84280984597668,
040101,9269,26.562244107557817,40.532959326788216,9269,8.479879167116193,9269,17.218685942388607,9269,17.14316539000971,9269,2.707951235300464,9269,9269,3935.0,57.75237562884293,3935.0,34.984883540988065,
040102,510,24.953629032258064,40.3921568627451,510,19.80392156862745,510,17.45098039215686,510,12.745098039215685,510,0.5882352941176471,510,510,357.0,49.12615384615385,357.0,22.063595068137573,
040103,232,26.404545454545456,59.05172413793103,232,18.96551724137931,232,3.4482758620689653,232,8.189655172413794,232,2.1551724137931036,232,232,139.0,61.03174603174603,139.0,26.59025787965616,
040104,296,23.89547038327526,55.74324324324324,296,9.121621621621621,296,8.445945945945946,296,15.202702702702704,296,0.0,296,296,158.0,52.93197278911565,158.0,23.04219212206134,
040201,1011,23.288911495422177,59.14935707220574,1011,8.506429277942631,1011,12.166172106824925,1011,9.198813056379821,1011,0.6923837784371909,1011,1011,572.0,49.00772200772201,572.0,34.96092399197732,
040202,148,24.43448275862069,41.891891891891895,148,25.0,148,10.135135135135135,148,13.513513513513514,148,0.0,148,148,91.0,63.47126436781609,91.0,36.5341890891138,
040301,540,25.3125,51.111111111111114,540,14.814814814814815,540,14.814814814814815,540,8.333333333333334,540,0.9259259259259259,540,540,164.0,64.10967741935484,164.0,58.56197809348227,
040302,95,22.66304347826087,24.210526315789473,95,33.68421052631579,95,17.894736842105264,95,7.368421052631579,95,0.0,95,95,29.0,48.03703703703704,29.0,51.351351351351354,
040401,424,23.821951219512194,8.254716981132075,424,6.132075471698113,424,71.4622641509434,424,5.4245283018867925,424,0.9433962264150944,424,424,101.0,62.5,101.0,101.33843212237093,
040402,304,22.681506849315067,23.355263157894736,304,8.881578947368421,304,52.96052631578947,304,3.289473684210526,304,0.0,304,304,73.0,56.92857142857143,73.0,58.38294603418475,
040501,68,27.0,54.411764705882355,68,0.0,68,22.058823529411764,68,11.764705882352942,68,0.0,68,68,10.0,65.2,10.0,67.79661016949153,
040502,66,24.123076923076923,50.0,66,4.545454545454546,66,12.121212121212121,66,25.757575757575758,66,0.0,66,66,57.0,59.395833333333336,57.0,15.628699976320151,
040503,9,24.77777777777778,33.333333333333336,9,0.0,9,0.0,9,44.44444444444444,9,0.0,9,9,32.0,67.06451612903226,32.0,4.575495678698526,
040504,1,53.0,100.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1,,,,1.9455252918287937,
040505,25,26.0,56.0,25,4.0,25,16.0,25,4.0,25,12.0,25,25,17.0,63.76470588235294,17.0,9.25240562546262,
040601,371,27.643874643874643,61.455525606469,371,9.703504043126685,371,3.234501347708895,371,11.590296495956874,371,0.5390835579514824,371,371,227.0,58.45161290322581,227.0,48.89943324107025,
040602,244,25.066666666666666,52.459016393442624,244,12.295081967213115,244,8.19672131147541,244,18.852459016393443,244,0.0,244,244,102.0,57.48,102.0,40.973971452560875,
040603,77,23.441558441558442,41.55844155844156,77,6.4935064935064934,77,6.4935064935064934,77,19.48051948051948,77,0.0,77,77,56.0,57.319148936170215,56.0,23.590686274509803,
040701,327,25.8411214953271,33.944954128440365,327,10.397553516819572,327,7.339449541284404,327,33.333333333333336,327,1.2232415902140672,327,327,414.0,49.47849462365591,414.0,13.25120557604247,
040702,335,24.861538461538462,62.985074626865675,335,12.537313432835822,335,4.776119402985074,335,10.149253731343284,335,0.8955223880597015,335,335,107.0,60.271844660194176,107.0,69.50207468879668,
040801,303,24.909698996655518,36.96369636963696,303,9.570957095709572,303,21.782178217821784,303,18.151815181518153,303,1.6501650165016502,303,303,178.0,61.48809523809524,178.0,25.509345007577032,
040802,99,25.822916666666668,17.171717171717173,99,15.151515151515152,99,15.151515151515152,99,39.39393939393939,99,1.0101010101010102,99,99,43.0,67.65853658536585,43.0,33.29969727547931,
040901,157,24.337662337662337,29.936305732484076,157,3.1847133757961785,157,40.12738853503185,157,15.92356687898089,157,1.2738853503184713,157,157,101.0,61.035714285714285,101.0,19.580942878523324,
040902,54,26.703703703703702,12.962962962962964,54,3.7037037037037037,54,44.44444444444444,54,16.666666666666668,54,9.25925925925926,54,54,1.0,38.0,1.0,59.800664451827245,
